9.440989e+14 2.419567e+08 2.419197e+08 2.415526e+08 2.399820e+08 2.381265e+08 2.260682e+08 2.154719e+08 1.671853e+08 1.423880e+08 1.404698e+08
8.612133e+14 2.419519e+08 2.419150e+08 2.415480e+08 2.399778e+08 2.381227e+08 2.260659e+08 2.154704e+08 1.671853e+08 1.423880e+08 1.404699e+08
7.968583e+14 2.419480e+08 2.419111e+08 2.415441e+08 2.399744e+08 2.381195e+08 2.260639e+08 2.154692e+08 1.671852e+08 1.423881e+08 1.404700e+08
7.380875e+14 2.419441e+08 2.419072e+08 2.415403e+08 2.399710e+08 2.381163e+08 2.260620e+08 2.154679e+08 1.671852e+08 1.423882e+08 1.404701e+08
6.835462e+14 2.419404e+08 2.419035e+08 2.415367e+08 2.399678e+08 2.381134e+08 2.260601e+08 2.154668e+08 1.671852e+08 1.423883e+08 1.404702e+08
6.332446e+14 2.419370e+08 2.419001e+08 2.415334e+08 2.399649e+08 2.381107e+08 2.260585e+08 2.154658e+08 1.671853e+08 1.423884e+08 1.404703e+08
5.867052e+14 2.419339e+08 2.418970e+08 2.415304e+08 2.399623e+08 2.381083e+08 2.260570e+08 2.154649e+08 1.671853e+08 1.423885e+08 1.404704e+08
5.434100e+14 2.419312e+08 2.418943e+08 2.415277e+08 2.399600e+08 2.381062e+08 2.260557e+08 2.154641e+08 1.671853e+08 1.423886e+08 1.404706e+08
5.034654e+14 2.419289e+08 2.418920e+08 2.415255e+08 2.399581e+08 2.381044e+08 2.260547e+08 2.154634e+08 1.671854e+08 1.423888e+08 1.404707e+08
4.665361e+14 2.419269e+08 2.418900e+08 2.415236e+08 2.399565e+08 2.381030e+08 2.260538e+08 2.154629e+08 1.671855e+08 1.423889e+08 1.404708e+08
4.321923e+14 2.419254e+08 2.418885e+08 2.415221e+08 2.399554e+08 2.381020e+08 2.260532e+08 2.154626e+08 1.671856e+08 1.423890e+08 1.404710e+08
4.004935e+14 2.419243e+08 2.418874e+08 2.415211e+08 2.399546e+08 2.381013e+08 2.260529e+08 2.154624e+08 1.671857e+08 1.423892e+08 1.404711e+08
3.710185e+14 2.419236e+08 2.418867e+08 2.415204e+08 2.399542e+08 2.381010e+08 2.260527e+08 2.154623e+08 1.671859e+08 1.423893e+08 1.404713e+08
3.437840e+14 2.419232e+08 2.418863e+08 2.415201e+08 2.399542e+08 2.381010e+08 2.260528e+08 2.154624e+08 1.671860e+08 1.423895e+08 1.404714e+08
3.185194e+14 2.419233e+08 2.418864e+08 2.415202e+08 2.399546e+08 2.381013e+08 2.260530e+08 2.154627e+08 1.671862e+08 1.423897e+08 1.404716e+08
2.951276e+14 2.419236e+08 2.418867e+08 2.415206e+08 2.399552e+08 2.381019e+08 2.260535e+08 2.154630e+08 1.671864e+08 1.423898e+08 1.404718e+08
2.733889e+14 2.419243e+08 2.418874e+08 2.415213e+08 2.399562e+08 2.381029e+08 2.260541e+08 2.154635e+08 1.671866e+08 1.423900e+08 1.404719e+08
2.533923e+14 2.419253e+08 2.418884e+08 2.415223e+08 2.399574e+08 2.381041e+08 2.260550e+08 2.154641e+08 1.671869e+08 1.423902e+08 1.404721e+08
2.348310e+14 2.419265e+08 2.418896e+08 2.415235e+08 2.399588e+08 2.381054e+08 2.260559e+08 2.154648e+08 1.671871e+08 1.423904e+08 1.404723e+08
2.172689e+14 2.419278e+08 2.418909e+08 2.415249e+08 2.399604e+08 2.381070e+08 2.260569e+08 2.154656e+08 1.671874e+08 1.423906e+08 1.404725e+08
2.016652e+14 2.419293e+08 2.418924e+08 2.415265e+08 2.399622e+08 2.381086e+08 2.260581e+08 2.154664e+08 1.671877e+08 1.423909e+08 1.404728e+08
1.867737e+14 2.419310e+08 2.418941e+08 2.415282e+08 2.399641e+08 2.381105e+08 2.260593e+08 2.154673e+08 1.671880e+08 1.423911e+08 1.404730e+08
1.729711e+14 2.419327e+08 2.418958e+08 2.415299e+08 2.399661e+08 2.381124e+08 2.260606e+08 2.154682e+08 1.671883e+08 1.423914e+08 1.404732e+08
1.602297e+14 2.419343e+08 2.418974e+08 2.415316e+08 2.399680e+08 2.381142e+08 2.260618e+08 2.154691e+08 1.671886e+08 1.423916e+08 1.404735e+08
1.485440e+14 2.419360e+08 2.418991e+08 2.415333e+08 2.399700e+08 2.381161e+08 2.260631e+08 2.154700e+08 1.671889e+08 1.423919e+08 1.404737e+08
1.373619e+14 2.419635e+08 2.419266e+08 2.415621e+08 2.400037e+08 2.381486e+08 2.260866e+08 2.154879e+08 1.671972e+08 1.423994e+08 1.404813e+08
1.264528e+14 2.419832e+08 2.419462e+08 2.415827e+08 2.400287e+08 2.381727e+08 2.261042e+08 2.155015e+08 1.672039e+08 1.424058e+08 1.404876e+08
1.179847e+14 2.419990e+08 2.419620e+08 2.415995e+08 2.400492e+08 2.381926e+08 2.261187e+08 2.155128e+08 1.672098e+08 1.424113e+08 1.404932e+08
1.093366e+14 2.420157e+08 2.419787e+08 2.416175e+08 2.400717e+08 2.382144e+08 2.261348e+08 2.155254e+08 1.672165e+08 1.424177e+08 1.404995e+08
1.013218e+14 2.420317e+08 2.419946e+08 2.416348e+08 2.400937e+08 2.382359e+08 2.261506e+08 2.155379e+08 1.672234e+08 1.424243e+08 1.405061e+08
9.379472e+13 2.420469e+08 2.420098e+08 2.416515e+08 2.401155e+08 2.382571e+08 2.261664e+08 2.155503e+08 1.672305e+08 1.424310e+08 1.405128e+08
8.693524e+13 2.420613e+08 2.420242e+08 2.416676e+08 2.401369e+08 2.382780e+08 2.261820e+08 2.155627e+08 1.672378e+08 1.424380e+08 1.405198e+08
8.061545e+13 2.420752e+08 2.420380e+08 2.416833e+08 2.401582e+08 2.382987e+08 2.261976e+08 2.155752e+08 1.672453e+08 1.424452e+08 1.405270e+08
7.465487e+13 2.420886e+08 2.420514e+08 2.416987e+08 2.401795e+08 2.383196e+08 2.262133e+08 2.155879e+08 1.672531e+08 1.424527e+08 1.405345e+08
6.911795e+13 2.421015e+08 2.420643e+08 2.417140e+08 2.402009e+08 2.383406e+08 2.262292e+08 2.156008e+08 1.672613e+08 1.424606e+08 1.405424e+08
6.405389e+13 2.421139e+08 2.420766e+08 2.417289e+08 2.402224e+08 2.383617e+08 2.262453e+08 2.156139e+08 1.672698e+08 1.424688e+08 1.405506e+08
5.939763e+13 2.421259e+08 2.420886e+08 2.417437e+08 2.402441e+08 2.383830e+08 2.262617e+08 2.156274e+08 1.672788e+08 1.424775e+08 1.405592e+08
5.498167e+13 2.421375e+08 2.421002e+08 2.417586e+08 2.402663e+08 2.384049e+08 2.262785e+08 2.156413e+08 1.672883e+08 1.424868e+08 1.405685e+08
5.093342e+13 2.421488e+08 2.421114e+08 2.417734e+08 2.402888e+08 2.384271e+08 2.262958e+08 2.156556e+08 1.672983e+08 1.424966e+08 1.405783e+08
4.722155e+13 2.421596e+08 2.421222e+08 2.417882e+08 2.403117e+08 2.384497e+08 2.263134e+08 2.156704e+08 1.673089e+08 1.425069e+08 1.405886e+08
