9.440989e+14 2.419567e+08 2.419197e+08 2.415539e+08 2.402759e+08 2.389911e+08 2.309389e+08 2.243612e+08 2.092394e+08 2.091027e+08 2.091027e+08
8.612133e+14 2.419519e+08 2.419150e+08 2.415495e+08 2.402762e+08 2.389920e+08 2.309408e+08 2.243637e+08 2.092426e+08 2.091059e+08 2.091059e+08
7.968583e+14 2.419480e+08 2.419111e+08 2.415460e+08 2.402768e+08 2.389932e+08 2.309427e+08 2.243661e+08 2.092456e+08 2.091090e+08 2.091090e+08
7.380875e+14 2.419441e+08 2.419072e+08 2.415425e+08 2.402777e+08 2.389947e+08 2.309450e+08 2.243688e+08 2.092490e+08 2.091123e+08 2.091123e+08
6.835462e+14 2.419404e+08 2.419035e+08 2.415393e+08 2.402791e+08 2.389966e+08 2.309476e+08 2.243718e+08 2.092525e+08 2.091159e+08 2.091159e+08
6.332446e+14 2.419370e+08 2.419001e+08 2.415364e+08 2.402808e+08 2.389989e+08 2.309505e+08 2.243751e+08 2.092563e+08 2.091197e+08 2.091197e+08
5.867052e+14 2.419339e+08 2.418970e+08 2.415339e+08 2.402830e+08 2.390017e+08 2.309538e+08 2.243787e+08 2.092603e+08 2.091237e+08 2.091237e+08
5.434100e+14 2.419312e+08 2.418943e+08 2.415317e+08 2.402857e+08 2.390049e+08 2.309575e+08 2.243826e+08 2.092646e+08 2.091279e+08 2.091279e+08
5.034654e+14 2.419289e+08 2.418920e+08 2.415300e+08 2.402889e+08 2.390086e+08 2.309615e+08 2.243869e+08 2.092690e+08 2.091324e+08 2.091324e+08
4.665361e+14 2.419269e+08 2.418900e+08 2.415288e+08 2.402925e+08 2.390127e+08 2.309660e+08 2.243914e+08 2.092736e+08 2.091370e+08 2.091370e+08
4.321923e+14 2.419254e+08 2.418885e+08 2.415280e+08 2.402966e+08 2.390174e+08 2.309708e+08 2.243963e+08 2.092785e+08 2.091419e+08 2.091419e+08
4.004935e+14 2.419243e+08 2.418874e+08 2.415276e+08 2.403013e+08 2.390225e+08 2.309760e+08 2.244015e+08 2.092836e+08 2.091470e+08 2.091470e+08
