9.440989e+14 2.419567e+08 2.419197e+08 2.415749e+08 2.450091e+08 2.533541e+08 3.004488e+08 3.004525e+08 3.004525e+08 3.004525e+08 3.004525e+08
8.612133e+14 2.419519e+08 2.419150e+08 2.415755e+08 2.450862e+08 2.534460e+08 3.005309e+08 3.005346e+08 3.005346e+08 3.005346e+08 3.005346e+08
7.968583e+14 2.419480e+08 2.419111e+08 2.415770e+08 2.451571e+08 2.535306e+08 3.006084e+08 3.006121e+08 3.006121e+08 3.006121e+08 3.006121e+08
7.380875e+14 2.419441e+08 2.419072e+08 2.415793e+08 2.452331e+08 2.536210e+08 3.006931e+08 3.006969e+08 3.006969e+08 3.006969e+08 3.006969e+08
6.835462e+14 2.419404e+08 2.419035e+08 2.415827e+08 2.453130e+08 2.537160e+08 3.007841e+08 3.007878e+08 3.007878e+08 3.007878e+08 3.007878e+08
6.332446e+14 2.419370e+08 2.419001e+08 2.415870e+08 2.453962e+08 2.538148e+08 3.008808e+08 3.008846e+08 3.008846e+08 3.008846e+08 3.008846e+08
5.867052e+14 2.419339e+08 2.418970e+08 2.415925e+08 2.454823e+08 2.539170e+08 3.009831e+08 3.009869e+08 3.009869e+08 3.009869e+08 3.009869e+08
5.434100e+14 2.419312e+08 2.418943e+08 2.415991e+08 2.455713e+08 2.540225e+08 3.010910e+08 3.010948e+08 3.010948e+08 3.010948e+08 3.010948e+08
5.034654e+14 2.419289e+08 2.418920e+08 2.416068e+08 2.456627e+08 2.541307e+08 3.012042e+08 3.012079e+08 3.012079e+08 3.012079e+08 3.012079e+08
4.665361e+14 2.419269e+08 2.418900e+08 2.416157e+08 2.457565e+08 2.542416e+08 3.013226e+08 3.013263e+08 3.013263e+08 3.013263e+08 3.013263e+08
4.321923e+14 2.419254e+08 2.418885e+08 2.416259e+08 2.458530e+08 2.543558e+08 3.014467e+08 3.014505e+08 3.014505e+08 3.014505e+08 3.014505e+08
4.004935e+14 2.419243e+08 2.418874e+08 2.416374e+08 2.459523e+08 2.544731e+08 3.015767e+08 3.015804e+08 3.015804e+08 3.015804e+08 3.015804e+08
3.710185e+14 2.419236e+08 2.418867e+08 2.416501e+08 2.460548e+08 2.545940e+08 3.017128e+08 3.017165e+08 3.017165e+08 3.017165e+08 3.017165e+08
3.437840e+14 2.419232e+08 2.418863e+08 2.416642e+08 2.461607e+08 2.547188e+08 3.018553e+08 3.018590e+08 3.018590e+08 3.018590e+08 3.018590e+08
3.185194e+14 2.419233e+08 2.418864e+08 2.416796e+08 2.462698e+08 2.548474e+08 3.020040e+08 3.020077e+08 3.020077e+08 3.020077e+08 3.020077e+08
2.951276e+14 2.419236e+08 2.418867e+08 2.416964e+08 2.463828e+08 2.549805e+08 3.021594e+08 3.021632e+08 3.021632e+08 3.021632e+08 3.021632e+08
